InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
572028,21484,CHICK GREY HOT WATER BOTTLE,4,2011-10-20,4.25,15296.0,United Kingdom
562576,21916,SET 12 RETRO WHITE CHALK STICKS,2,2011-08-07,0.42,15518.0,United Kingdom
573346,84674,FLYING PIG WATERING CAN,2,2011-10-30,2.95,17255.0,United Kingdom
540468,90119,METALIC LEAVES BAG CHARMS,1,2011-01-07,2.51,,United Kingdom
572912,20802,SMALL GLASS SUNDAE DISH CLEAR,3,2011-10-26,1.65,16915.0,United Kingdom
553766,21864,UNION JACK FLAG PASSPORT COVER ,1,2011-05-19,4.13,,United Kingdom
569319,85049E,SCANDINAVIAN REDS RIBBONS,12,2011-10-03,1.25,14290.0,United Kingdom
566913,23096,PETIT TRAY CHIC,12,2011-09-15,1.65,17602.0,United Kingdom
569372,23309,SET OF 60 I LOVE LONDON CAKE CASES ,2,2011-10-03,1.25,,United Kingdom
545503,20977,36 PENCILS TUBE WOODLAND,2,2011-03-03,1.25,15719.0,United Kingdom
574950,23567,EGG CUP HENRIETTA HEN PINK,1,2011-11-08,2.46,,United Kingdom
561396,48129,DOORMAT TOPIARY,4,2011-07-27,7.95,13458.0,United Kingdom
555119,23091,ZINC HERB GARDEN CONTAINER,3,2011-05-31,6.25,15163.0,United Kingdom
553856,47480,HANGING PHOTO CLIP ROPE LADDER,1,2011-05-19,1.65,16813.0,United Kingdom
553388,23156,SET OF 5 MINI GROCERY MAGNETS,1,2011-05-16,2.08,15910.0,United Kingdom
539434,20973,12 PENCIL SMALL TUBE WOODLAND,2,2010-12-17,1.28,,United Kingdom
545188,21786,POLKADOT RAIN HAT ,1,2011-02-28,0.42,14056.0,United Kingdom
546375,85096,,48,2011-03-11,0.0,,United Kingdom
558063,84375,SET OF 20 KIDS COOKIE CUTTERS,3,2011-06-24,2.1,16395.0,United Kingdom
569898,21238,RED RETROSPOT CUP,1,2011-10-06,1.63,,United Kingdom
552683,21172,PARTY METAL SIGN ,1,2011-05-10,4.13,,United Kingdom
544338,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-02-18,2.95,12852.0,United Kingdom
552285,37468,HARDMAN MUG 3 ASSORTED,1,2011-05-08,0.39,14684.0,United Kingdom
561874,21787,RAIN PONCHO RETROSPOT,1,2011-07-31,0.85,16255.0,United Kingdom
537391,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,4,2010-12-06,2.95,16550.0,United Kingdom
550524,22088,PAPER BUNTING COLOURED LACE,40,2011-04-19,2.55,16422.0,United Kingdom
541604,21485,RETROSPOT HEART HOT WATER BOTTLE,2,2011-01-19,4.95,14572.0,United Kingdom
559904,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-07-13,1.25,13149.0,United Kingdom
575601,23528,WALL ART SPACEBOY,1,2011-11-10,3.75,,United Kingdom
545683,22831,WHITE BROCANTE SOAP DISH,4,2011-03-06,2.95,14903.0,United Kingdom
579187,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,1,2011-11-28,1.63,,United Kingdom
557409,23163,REGENCY SUGAR TONGS,16,2011-06-20,2.49,15410.0,United Kingdom
564857,21934,SKULL SHOULDER BAG,1,2011-08-31,3.29,,United Kingdom
540188,84884A,ANT WHITE WIRE HEART SPIRAL,2,2011-01-05,3.95,16771.0,United Kingdom
580528,22110,BIRD HOUSE HOT WATER BOTTLE,24,2011-12-04,2.55,14911.0,EIRE
567293,22961,JAM MAKING SET PRINTED,12,2011-09-19,1.45,12640.0,France
C543745,85232B,SET OF 3 BABUSHKA STACKING TINS,-3,2011-02-11,4.95,13672.0,United Kingdom
560931,20750,RED RETROSPOT MINI CASES,3,2011-07-22,7.95,16365.0,United Kingdom
573387,23005,TRAVEL CARD WALLET I LOVE LONDON,1,2011-10-30,0.42,15054.0,United Kingdom
558641,85152,HAND OVER THE CHOCOLATE   SIGN ,12,2011-07-01,2.1,17865.0,United Kingdom
546778,47590A,BLUE HAPPY BIRTHDAY BUNTING,1,2011-03-16,5.45,14572.0,United Kingdom
548150,22920,HERB MARKER BASIL,10,2011-03-29,0.65,17315.0,United Kingdom
C569891,21722,SWEET PUDDING STICKER SHEET,-1,2011-10-06,0.85,13924.0,United Kingdom
561860,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,12,2011-07-29,0.39,17997.0,United Kingdom
564342,23100,SILVER BELLS TABLE DECORATION,2,2011-08-24,1.25,16340.0,United Kingdom
573287,22423,REGENCY CAKESTAND 3 TIER,2,2011-10-28,12.75,14194.0,United Kingdom
580256,23571,TRADITIONAL NAUGHTS & CROSSES,1,2011-12-02,1.65,14688.0,United Kingdom
545697,22030,SWALLOWS GREETING CARD,12,2011-03-06,0.42,14504.0,United Kingdom
541088,21531,RED RETROSPOT SUGAR JAM BOWL,6,2011-01-13,2.55,15513.0,United Kingdom
542239,22189,CREAM HEART CARD HOLDER,1,2011-01-26,3.95,17786.0,United Kingdom
577511,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,2,2011-11-20,0.42,17561.0,United Kingdom
560368,46000M,POLYESTER FILLER PAD 45x45cm,1,2011-07-18,1.55,17841.0,United Kingdom
551006,85099C,JUMBO  BAG BAROQUE BLACK WHITE,5,2011-04-26,4.13,,United Kingdom
559337,22064,PINK DOUGHNUT TRINKET POT ,1,2011-07-07,3.29,,United Kingdom
551983,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,6,2011-05-05,2.95,17735.0,United Kingdom
566290,22332,SKULLS PARTY BAG + STICKER SET,2,2011-09-11,1.65,14456.0,United Kingdom
564483,84692,BOX OF 24 COCKTAIL PARASOLS,25,2011-08-25,0.42,14050.0,United Kingdom
569020,22548,HEADS AND TAILS SPORTING FUN,12,2011-09-30,1.25,15321.0,United Kingdom
560711,22433,WATERING CAN GREEN DINOSAUR,1,2011-07-20,1.95,17841.0,United Kingdom
546136,22381,TOY TIDY PINK POLKADOT,1,2011-03-09,4.13,,United Kingdom
568134,22154,ANGEL DECORATION 3 BUTTONS ,2,2011-09-23,0.83,,United Kingdom
581439,22155,STAR DECORATION RUSTIC,3,2011-12-08,0.83,,United Kingdom
570125,84988,SET OF 72 PINK HEART PAPER DOILIES,12,2011-10-07,1.45,17509.0,United Kingdom
541424,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,1,2011-01-17,0.83,,United Kingdom
580603,22442,GROW YOUR OWN FLOWERS SET OF 3,12,2011-12-05,1.95,16642.0,United Kingdom
554268,22383,LUNCH BAG SUKI DESIGN ,2,2011-05-23,1.65,15311.0,United Kingdom
554030,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-05-20,2.95,16497.0,United Kingdom
558319,22698,PINK REGENCY TEACUP AND SAUCER,1,2011-06-28,5.79,,United Kingdom
580402,23372,SET 36 COLOUR PENCILS DOLLY GIRL,16,2011-12-04,1.25,13536.0,United Kingdom
537898,22834,HAND WARMER BABUSHKA DESIGN,5,2010-12-09,2.1,17377.0,United Kingdom
537638,21265,PINK GOOSE FEATHER TREE 60CM,1,2010-12-07,5.91,,United Kingdom
580513,21264,WHITE GOOSE FEATHER TREE 60CM ,2,2011-12-04,1.95,14456.0,United Kingdom
568709,22421,LIPSTICK PEN FUSCHIA,1,2011-09-28,0.42,15036.0,United Kingdom
574544,21880,RED RETROSPOT TAPE,24,2011-11-04,0.65,17084.0,United Kingdom
550499,22249,DECORATION WHITE CHICK MAGIC GARDEN,1,2011-04-18,1.63,,United Kingdom
550836,21533,RETROSPOT LARGE MILK JUG,3,2011-04-21,4.95,14759.0,United Kingdom
557954,23300,GARDENERS KNEELING PAD CUP OF TEA ,6,2011-06-23,1.65,15023.0,United Kingdom
541518,21154,RED RETROSPOT OVEN GLOVE ,10,2011-01-19,1.25,12451.0,Switzerland
542622,21990,MODERN FLORAL STATIONERY SET,1,2011-01-31,2.46,,United Kingdom
578787,23485,BOTANICAL GARDENS WALL CLOCK ,1,2011-11-25,25.0,13589.0,United Kingdom
566973,23201,JUMBO BAG ALPHABET,20,2011-09-16,2.08,15152.0,United Kingdom
564224,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,24,2011-08-24,0.19,15249.0,United Kingdom
547785,84843,WHITE SOAP RACK WITH 2 BOTTLES,2,2011-03-25,5.95,13097.0,United Kingdom
558443,23163,REGENCY SUGAR TONGS,8,2011-06-29,2.49,15189.0,United Kingdom
550499,22104,MIRROR MOSAIC CANDLE PLATE,2,2011-04-18,1.63,,United Kingdom
574555,51014L,"FEATHER PEN,LIGHT PINK",12,2011-11-04,0.39,16426.0,United Kingdom
546561,22565,FELTCRAFT HAIRBANDS PINK AND WHITE ,12,2011-03-15,0.85,18260.0,United Kingdom
547042,21458,2 PICTURE BOOK EGGS EASTER BUNNY,3,2011-03-20,2.46,,United Kingdom
552835,22421,LIPSTICK PEN FUSCHIA,12,2011-05-11,0.42,17664.0,United Kingdom
568044,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-09-23,4.95,15763.0,United Kingdom
547809,51020A,SUMMER FUN DESIGN SHOWER CAP,12,2011-03-25,0.29,12748.0,United Kingdom
563288,22939,ADULT APRON APPLE DELIGHT,8,2011-08-15,4.95,12656.0,France
544056,22029,SPACEBOY BIRTHDAY CARD,12,2011-02-15,0.42,13004.0,United Kingdom
553539,22683,FRENCH BLUE METAL DOOR SIGN 8,1,2011-05-17,0.0,,United Kingdom
560145,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,2011-07-15,4.95,13381.0,United Kingdom
578949,22094,RED RETROSPOT TISSUE BOX,1,2011-11-27,0.39,14954.0,United Kingdom
567183,23296,SET OF 6 TEA TIME BAKING CASES,2,2011-09-18,1.25,14769.0,United Kingdom
555275,20979,36 PENCILS TUBE RED RETROSPOT,1,2011-06-01,2.46,,United Kingdom
568703,23005,TRAVEL CARD WALLET I LOVE LONDON,10,2011-09-28,0.42,12748.0,United Kingdom
551440,20728,LUNCH BAG CARS BLUE,1,2011-04-28,1.65,15311.0,United Kingdom
546330,21382,SET/4 SPRING FLOWER DECORATION,6,2011-03-11,2.95,16817.0,United Kingdom
566625,48187,DOORMAT NEW ENGLAND,2,2011-09-14,8.25,14911.0,EIRE
550515,21533,RETROSPOT LARGE MILK JUG,1,2011-04-18,4.95,14502.0,United Kingdom
571566,22456,NATURAL SLATE CHALKBOARD LARGE ,3,2011-10-18,4.95,13594.0,United Kingdom
550303,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2011-04-17,1.25,18213.0,United Kingdom
549953,21984,PACK OF 12 PINK PAISLEY TISSUES ,24,2011-04-13,0.29,12766.0,Portugal
552674,DOT,DOTCOM POSTAGE,1,2011-05-10,132.29,,United Kingdom
571737,22384,LUNCH BAG PINK POLKADOT,10,2011-10-19,1.65,14367.0,United Kingdom
553211,22489,PACK OF 12 TRADITIONAL CRAYONS,24,2011-05-16,0.42,15358.0,United Kingdom
561029,20719,WOODLAND CHARLOTTE BAG,10,2011-07-24,0.85,12490.0,France
537523,22810,SET OF 6 T-LIGHTS SNOWMEN,6,2010-12-07,2.95,14176.0,United Kingdom
579094,22303,COFFEE MUG APPLES DESIGN,12,2011-11-28,2.55,12668.0,Germany
546172,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,6,2011-03-10,2.95,14156.0,EIRE
540501,21198,WHITE HEART CONFETTI IN TUBE,48,2011-01-09,0.42,13162.0,United Kingdom
567631,23393,HOME SWEET HOME CUSHION COVER ,4,2011-09-21,3.75,13350.0,United Kingdom
552059,22383,LUNCH BAG SUKI DESIGN ,10,2011-05-06,1.65,17470.0,United Kingdom
576274,21865,PINK UNION JACK  PASSPORT COVER ,1,2011-11-14,2.1,17793.0,United Kingdom
568135,20840,FRENCH FLORAL CUSHION COVER ,1,2011-09-23,3.29,,United Kingdom
574740,22966,GINGERBREAD MAN COOKIE CUTTER,24,2011-11-06,1.25,12357.0,Switzerland
575330,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-09,2.08,15152.0,United Kingdom
542266,21733,RED HANGING HEART T-LIGHT HOLDER,4,2011-01-26,2.95,16918.0,United Kingdom
571030,21058,PARTY INVITES WOODLAND,12,2011-10-13,0.85,12876.0,Belgium
538512,72741,GRAND CHOCOLATECANDLE,36,2010-12-12,1.45,16665.0,United Kingdom
541999,20728,LUNCH BAG CARS BLUE,1,2011-01-25,4.13,,United Kingdom
579461,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-11-29,2.08,15615.0,United Kingdom
566534,35970,ZINC FOLKART SLEIGH BELLS,1,2011-09-13,4.13,,United Kingdom
555844,21987,PACK OF 6 SKULL PAPER CUPS,2,2011-06-07,0.65,14711.0,United Kingdom
548861,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,2011-04-04,1.45,18185.0,United Kingdom
547383,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,12,2011-03-22,4.95,12613.0,Germany
559521,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-07-08,0.29,,Unspecified
569545,21899,GARAGE KEY FOB,2,2011-10-04,1.63,,United Kingdom
548150,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-03-29,1.95,17315.0,United Kingdom
578661,21790,VINTAGE SNAP CARDS,12,2011-11-24,0.85,18188.0,United Kingdom
546915,22423,REGENCY CAKESTAND 3 TIER,3,2011-03-18,12.75,15695.0,United Kingdom
558382,23233,WRAP POPPIES  DESIGN,25,2011-06-28,0.42,17997.0,United Kingdom
540525,22471,TV DINNER TRAY AIR HOSTESS ,3,2011-01-09,4.95,16833.0,United Kingdom
562143,23122,PARTY CHARMS 50 PIECES,144,2011-08-03,0.72,16422.0,United Kingdom
564056,23233,WRAP POPPIES  DESIGN,25,2011-08-22,0.42,14387.0,United Kingdom
571292,85014B,RED RETROSPOT UMBRELLA,1,2011-10-16,5.95,15311.0,United Kingdom
577217,23094,LE GRAND TRAY CHIC SET,1,2011-11-18,12.5,17324.0,United Kingdom
548560,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2011-04-01,2.55,13468.0,United Kingdom
546896,22335,HEART DECORATION PAINTED ZINC ,1,2011-03-17,1.25,,United Kingdom
542147,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-01-26,0.85,12782.0,Portugal
568517,23199,JUMBO BAG APPLES,2,2011-09-27,2.08,14456.0,United Kingdom
551147,20754,RETROSPOT RED WASHING UP GLOVES,6,2011-04-26,2.1,14210.0,United Kingdom
579135,21159,MOODY BOY  DOOR HANGER ,3,2011-11-28,0.39,18096.0,United Kingdom
563557,21908,CHOCOLATE THIS WAY METAL SIGN,12,2011-08-17,2.1,15786.0,United Kingdom
575152,23571,TRADITIONAL NAUGHTS & CROSSES,4,2011-11-08,1.65,16284.0,United Kingdom
575501,22197,POPCORN HOLDER,100,2011-11-10,0.72,16218.0,United Kingdom
574654,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,4,2011-11-06,2.08,15571.0,United Kingdom
560108,20685,DOORMAT RED RETROSPOT,2,2011-07-15,7.95,16979.0,United Kingdom
577768,22644,CERAMIC CHERRY CAKE MONEY BANK,1,2011-11-21,3.29,,United Kingdom
538508,21588,RETROSPOT GIANT TUBE MATCHES,4,2010-12-12,2.55,15998.0,United Kingdom
570517,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,12,2011-10-11,1.45,13971.0,United Kingdom
559138,21179,NO JUNK MAIL METAL SIGN,6,2011-07-06,0.39,16919.0,United Kingdom
569225,20723,STRAWBERRY CHARLOTTE BAG,3,2011-10-02,0.85,16930.0,United Kingdom
575891,23469,CARD HOLDER LOVE BIRD SMALL,6,2011-11-11,4.15,15692.0,United Kingdom
566625,22219,LOVEBIRD HANGING DECORATION WHITE ,12,2011-09-14,0.85,14911.0,EIRE
560209,22567,20 DOLLY PEGS RETROSPOT,1,2011-07-15,1.45,15004.0,United Kingdom
554054,22919,HERB MARKER MINT,1,2011-05-20,1.63,,United Kingdom
579527,21810,CHRISTMAS HANGING STAR WITH BELL,48,2011-11-30,0.39,18210.0,United Kingdom
542872,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2011-02-01,0.85,15939.0,United Kingdom
579694,23404,HOME SWEET HOME BLACKBOARD,1,2011-11-30,10.79,,United Kingdom
546406,15056BL,EDWARDIAN PARASOL BLACK,2,2011-03-11,5.95,,United Kingdom
573902,23111,PARISIENNE SEWING BOX,8,2011-11-01,10.4,17428.0,United Kingdom
559654,23209,LUNCH BAG DOILEY PATTERN ,30,2011-07-11,1.65,13098.0,United Kingdom
556824,22358,KINGS CHOICE TEA CADDY ,1,2011-06-15,5.79,,United Kingdom
577479,23081,GREEN METAL BOX ARMY SUPPLIES,4,2011-11-20,8.25,14911.0,EIRE
552025,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,2011-05-05,0.85,13969.0,United Kingdom
538636,22624,IVORY KITCHEN SCALES,2,2010-12-13,8.5,14639.0,United Kingdom
576665,47421,ASSORTED COLOUR LIZARD SUCTION HOOK,4,2011-11-16,0.42,17841.0,United Kingdom
557871,22083,PAPER CHAIN KIT RETROSPOT,12,2011-06-23,2.95,13458.0,United Kingdom
544210,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-02-17,1.25,14911.0,EIRE
567613,23432,PRETTY HANGING QUILTED HEARTS,12,2011-09-21,0.83,13908.0,United Kingdom
568533,22659,LUNCH BOX I LOVE LONDON,64,2011-09-27,1.65,15061.0,United Kingdom
563429,23241,TREASURE TIN GYMKHANA DESIGN,12,2011-08-16,2.08,13999.0,United Kingdom
579751,22386,JUMBO BAG PINK POLKADOT,1,2011-11-30,4.13,,United Kingdom
560434,21992,VINTAGE PAISLEY STATIONERY SET,6,2011-07-18,2.46,,United Kingdom
570115,21181,PLEASE ONE PERSON METAL SIGN,48,2011-10-07,1.85,13798.0,United Kingdom
545901,20766,GARDEN PATH SKETCHBOOK,1,2011-03-07,3.75,15834.0,United Kingdom
575965,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-11-13,2.95,13426.0,United Kingdom
559653,23207,LUNCH BAG ALPHABET DESIGN,1,2011-07-11,1.65,14552.0,United Kingdom
571227,22366,DOORMAT AIRMAIL ,10,2011-10-14,7.08,12477.0,Germany
554103,22983,CARD BILLBOARD FONT,12,2011-05-22,0.42,15555.0,United Kingdom
573585,23285,PINK VINTAGE SPOT BEAKER,1,2011-10-31,1.63,,United Kingdom
544293,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,2011-02-17,1.49,17954.0,United Kingdom
570374,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2011-10-10,2.95,14719.0,United Kingdom
553006,21987,PACK OF 6 SKULL PAPER CUPS,12,2011-05-12,0.65,15544.0,United Kingdom
564372,22403,MAGNETS PACK OF 4 VINTAGE LABELS ,12,2011-08-25,0.39,12714.0,France
562442,82484,WOOD BLACK BOARD ANT WHITE FINISH,4,2011-08-04,7.95,14397.0,United Kingdom
544598,20735,BLACK MINI TAPE MEASURE ,2,2011-02-21,0.83,,United Kingdom
571940,23323,WHITE WICKER STAR ,6,2011-10-20,2.1,15301.0,United Kingdom
581191,82567,"AIRLINE LOUNGE,METAL SIGN",1,2011-12-07,2.1,17449.0,United Kingdom
562444,22185,SLATE TILE NATURAL HANGING,3,2011-08-04,1.65,14713.0,United Kingdom
548952,22555,PLASTERS IN TIN STRONGMAN,3,2011-04-05,1.65,15572.0,United Kingdom
572035,22900,SET 2 TEA TOWELS I LOVE LONDON ,100,2011-10-20,2.75,14646.0,Netherlands
542272,22248,DECORATION  PINK CHICK MAGIC GARDEN,16,2011-01-27,0.85,16496.0,United Kingdom
562034,20979,36 PENCILS TUBE RED RETROSPOT,16,2011-08-02,1.25,12449.0,Belgium
571943,23296,SET OF 6 TEA TIME BAKING CASES,12,2011-10-20,1.25,14638.0,United Kingdom
538003,22956,36 FOIL HEART CAKE CASES,48,2010-12-09,1.85,12429.0,Denmark
549755,22488,NATURAL SLATE RECTANGLE CHALKBOARD,24,2011-04-12,1.65,16843.0,United Kingdom
560225,85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,3,2011-07-15,1.63,,United Kingdom
559132,22565,FELTCRAFT HAIRBANDS PINK AND WHITE ,24,2011-07-06,0.85,15053.0,United Kingdom
562427,23037,CANDLE HOLDER SILVER MADELINE,12,2011-08-04,1.65,17267.0,United Kingdom
549964,71053,WHITE METAL LANTERN,4,2011-04-13,3.75,13122.0,United Kingdom
550321,22523,CHILDS GARDEN FORK PINK,1,2011-04-17,0.85,16770.0,United Kingdom
573096,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,12,2011-10-27,3.75,14004.0,United Kingdom
562934,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,1,2011-08-10,3.29,,United Kingdom
550446,22974,CHILDRENS DOLLY GIRL MUG,12,2011-04-18,1.65,13871.0,United Kingdom
552658,22907,PACK OF 20 NAPKINS PANTRY DESIGN,2,2011-05-10,0.85,14534.0,United Kingdom
568713,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,24,2011-09-28,0.85,13061.0,United Kingdom
564856,23110,PARISIENNE KEY CABINET ,4,2011-08-31,5.75,12477.0,Germany
554089,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-05-22,4.15,13527.0,United Kingdom
540550,22453,MEASURING TAPE BABUSHKA BLUE,6,2011-01-10,2.95,12539.0,Spain
536592,22737,RIBBON REEL CHRISTMAS PRESENT ,2,2010-12-01,3.36,,United Kingdom
553675,20766,GARDEN PATH SKETCHBOOK,4,2011-05-18,3.75,13719.0,United Kingdom
536538,21143,ANTIQUE GLASS HEART DECORATION ,3,2010-12-01,1.95,14594.0,United Kingdom
C570556,22570,FELTCRAFT CUSHION RABBIT,-240,2011-10-11,3.39,16029.0,United Kingdom
545579,85099F,JUMBO BAG STRAWBERRY,10,2011-03-04,1.95,17508.0,Greece
572024,22580,ADVENT CALENDAR GINGHAM SACK,12,2011-10-20,5.95,14631.0,United Kingdom
559817,22821,GIFT BAG PSYCHEDELIC APPLES,6,2011-07-12,0.42,,United Kingdom
545913,82600,NO SINGING METAL SIGN,12,2011-03-08,2.1,16779.0,United Kingdom
540995,21155,RED RETROSPOT PEG BAG,2,2011-01-13,4.13,,United Kingdom
562846,22355,CHARLOTTE BAG SUKI DESIGN,118,2011-08-10,2.46,,United Kingdom
571409,21915,RED  HARMONICA IN BOX ,12,2011-10-17,1.25,14911.0,EIRE
538890,22029,SPACEBOY BIRTHDAY CARD,12,2010-12-14,0.42,12867.0,United Kingdom
572049,84997C,CHILDRENS CUTLERY POLKADOT BLUE,2,2011-10-20,4.15,17243.0,United Kingdom
548739,85040A,S/4 PINK FLOWER CANDLES IN BOWL,1,2011-04-04,1.65,15493.0,United Kingdom
555101,22386,JUMBO BAG PINK POLKADOT,10,2011-05-31,2.08,13070.0,United Kingdom
554977,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,4,2011-05-29,2.95,16444.0,United Kingdom
563733,21155,RED RETROSPOT PEG BAG,6,2011-08-18,2.55,18225.0,United Kingdom
572309,22383,LUNCH BAG SUKI DESIGN ,1,2011-10-23,1.65,14432.0,United Kingdom
568709,22301,COFFEE MUG CAT + BIRD DESIGN,2,2011-09-28,2.55,15036.0,United Kingdom
575737,22138,BAKING SET 9 PIECE RETROSPOT ,12,2011-11-11,4.95,14789.0,United Kingdom
565239,22992,REVOLVER WOODEN RULER ,12,2011-09-02,1.95,12670.0,France
538795,22178,VICTORIAN GLASS HANGING T-LIGHT,24,2010-12-14,1.25,13267.0,United Kingdom
547005,22431,WATERING CAN BLUE ELEPHANT,6,2011-03-18,1.95,12474.0,Germany
536813,22818,CARD CHRISTMAS VILLAGE,12,2010-12-02,0.42,15646.0,United Kingdom
555028,23053,RECYCLED ACAPULCO MAT PINK,2,2011-05-31,8.25,17648.0,United Kingdom
561673,23134,,107,2011-07-28,0.0,,United Kingdom
577550,23013,GLASS APOTHECARY BOTTLE TONIC,4,2011-11-20,3.95,17738.0,United Kingdom
563238,21175,GIN + TONIC DIET METAL SIGN,12,2011-08-15,2.55,15093.0,United Kingdom
552871,22968,ROSE COTTAGE KEEPSAKE BOX ,4,2011-05-12,9.95,12693.0,Germany
573576,23309,SET OF 60 I LOVE LONDON CAKE CASES ,3,2011-10-31,1.25,14096.0,United Kingdom
545579,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-03-04,1.95,17508.0,Greece
537638,21641,ASSORTED TUTTI FRUTTI KEYRING BALL,1,2010-12-07,1.66,,United Kingdom
581436,22840,ROUND CAKE TIN VINTAGE RED,4,2011-12-08,7.95,17491.0,United Kingdom
552442,22083,PAPER CHAIN KIT RETROSPOT,4,2011-05-09,2.95,14667.0,United Kingdom
580295,21155,RED RETROSPOT PEG BAG,2,2011-12-02,2.55,17841.0,United Kingdom
541871,85099B,JUMBO BAG RED RETROSPOT,1,2011-01-24,4.13,,United Kingdom
542936,22610,PENS ASSORTED FUNNY FACE,15,2011-02-02,0.85,,United Kingdom
569491,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,2011-10-04,2.95,14056.0,United Kingdom
580959,22633,HAND WARMER UNION JACK,12,2011-12-06,2.1,14673.0,United Kingdom
546406,21272,SALLE DE BAIN HOOK,1,2011-03-11,2.46,,United Kingdom
567185,20719,WOODLAND CHARLOTTE BAG,3,2011-09-18,0.85,16370.0,United Kingdom
569459,23202,JUMBO BAG VINTAGE LEAF,20,2011-10-04,2.08,16713.0,United Kingdom
571931,21945,STRAWBERRIES  DESIGN FLANNEL ,2,2011-10-19,1.63,,United Kingdom
540113,85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,12,2011-01-05,1.25,13126.0,United Kingdom
557112,22952,60 CAKE CASES VINTAGE CHRISTMAS,1,2011-06-16,1.25,,United Kingdom
572652,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2011-10-25,0.55,15805.0,United Kingdom
568227,23395,BELLE JARDINIERE CUSHION COVER,1,2011-09-26,3.75,17841.0,United Kingdom
541120,21915,RED  HARMONICA IN BOX ,12,2011-01-14,1.25,12490.0,France
542255,21472,LADYBIRD + BEE RAFFIA FOOD COVER,1,2011-01-26,7.46,,United Kingdom
573137,22961,JAM MAKING SET PRINTED,2,2011-10-27,3.29,,United Kingdom
562540,23315,IVORY REFECTORY CLOCK,1,2011-08-05,9.95,17400.0,United Kingdom
542344,22427,ENAMEL FLOWER JUG CREAM,1,2011-01-27,11.63,,United Kingdom
576840,23346,SPACEBOY BEAKER,2,2011-11-16,2.46,,United Kingdom
551995,84946,ANTIQUE SILVER T-LIGHT GLASS,4,2011-05-05,2.46,,United Kingdom
550523,23078,ICE CREAM PEN LIP GLOSS ,24,2011-04-19,1.25,15594.0,United Kingdom
561897,21976,PACK OF 60 MUSHROOM CAKE CASES,1,2011-07-31,0.55,17841.0,United Kingdom
580983,21875,KINGS CHOICE MUG,1,2011-12-06,3.29,,United Kingdom
557878,22077,6 RIBBONS RUSTIC CHARM,6,2011-06-23,1.65,16940.0,United Kingdom
572025,22381,TOY TIDY PINK POLKADOT,5,2011-10-20,2.1,17651.0,United Kingdom
554949,22629,SPACEBOY LUNCH BOX ,12,2011-05-27,1.95,14092.0,United Kingdom
559866,22706,WRAP COWBOYS  ,25,2011-07-13,0.42,15795.0,United Kingdom
545515,21188,3D HEARTS  HONEYCOMB PAPER GARLAND,12,2011-03-03,2.95,12727.0,France
546753,22384,LUNCH BAG PINK POLKADOT,2,2011-03-16,1.65,16383.0,United Kingdom
574328,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-11-04,0.55,13081.0,United Kingdom
578067,23495,SET OF 3 PANTRY WOODEN SPOONS,1,2011-11-22,2.46,,United Kingdom
